,Code,Length,Gear,Species,Group,Ref,Absolute,Abs.l.95,Abs.u.95,Efficiency,Eff.l.95,Eff.u.95
1369,GRP3,36,GOV,GRP3,GRP3,no,NA,NA,NA,0.144934319,0.023267812,0.266600826
1370,GRP3,37,GOV,GRP3,GRP3,no,NA,NA,NA,0.142239565,0.020519293,0.263959837
1371,GRP3,38,GOV,GRP3,GRP3,no,NA,NA,NA,0.140997185,0.019422593,0.262571777
1372,GRP3,39,GOV,GRP3,GRP3,no,NA,NA,NA,0.141301524,0.020039614,0.262563435
1373,GRP3,40,GOV,GRP3,GRP3,Ref,0.121124478,NA,NA,0.143131667,0.022181313,0.264082021
1374,GRP3,41,GOV,GRP3,GRP3,no,NA,NA,NA,0.146461686,0.025703504,0.267219868
1375,GRP3,42,GOV,GRP3,GRP3,no,NA,NA,NA,0.151265654,0.030552368,0.27197894
1376,GRP3,43,GOV,GRP3,GRP3,no,NA,NA,NA,0.157515272,0.036760918,0.278269626
1377,GRP3,44,GOV,GRP3,GRP3,no,NA,NA,NA,0.165127677,0.044270646,0.285984709
1378,GRP3,45,GOV,GRP3,GRP3,Ref,0.184616198,NA,NA,0.173965441,0.052919804,0.295011079
1379,GRP3,46,GOV,GRP3,GRP3,no,NA,NA,NA,0.183888765,0.062610115,0.305167416
1380,GRP3,47,GOV,GRP3,GRP3,no,NA,NA,NA,0.19475785,0.073308486,0.316207213
1381,GRP3,48,GOV,GRP3,GRP3,no,NA,NA,NA,0.206434336,0.085011607,0.327857065
1382,GRP3,49,GOV,GRP3,GRP3,no,NA,NA,NA,0.218813029,0.097603848,0.340022209
1383,GRP3,50,GOV,GRP3,GRP3,Ref,0.310096597,NA,NA,0.231821893,0.11086256,0.352781227
1384,GRP3,51,GOV,GRP3,GRP3,no,NA,NA,NA,0.245390338,0.124605719,0.366174957
1385,GRP3,52,GOV,GRP3,GRP3,no,NA,NA,NA,0.25944777,0.138728861,0.380166679
1386,GRP3,53,GOV,GRP3,GRP3,no,NA,NA,NA,0.273925231,0.153206322,0.394644139
1387,GRP3,54,GOV,GRP3,GRP3,no,NA,NA,NA,0.288791333,0.168006713,0.409575952
1388,GRP3,55,GOV,GRP3,GRP3,Ref,0.32906816,NA,NA,0.304052261,0.183092927,0.425011595
1389,GRP3,56,GOV,GRP3,GRP3,no,NA,NA,NA,0.319715833,0.198506653,0.440925014
1390,GRP3,57,GOV,GRP3,GRP3,no,NA,NA,NA,0.335789868,0.214367139,0.457212597
1391,GRP3,58,GOV,GRP3,GRP3,no,NA,NA,NA,0.3522815,0.230832136,0.473730864
1392,GRP3,59,GOV,GRP3,GRP3,no,NA,NA,NA,0.369182127,0.247903476,0.490460778
1393,GRP3,60,GOV,GRP3,GRP3,Ref,0.444679423,NA,NA,0.386467416,0.265421778,0.507513053
1394,GRP3,61,GOV,GRP3,GRP3,no,NA,NA,NA,0.404112346,0.283255315,0.524969378
1395,GRP3,62,GOV,GRP3,GRP3,no,NA,NA,NA,0.4220919,0.301337546,0.542846254
1396,GRP3,63,GOV,GRP3,GRP3,no,NA,NA,NA,0.440379352,0.319666067,0.561092638
1397,GRP3,64,GOV,GRP3,GRP3,no,NA,NA,NA,0.458908768,0.338150586,0.57966695
1398,GRP3,65,GOV,GRP3,GRP3,Ref,0.443701246,NA,NA,0.477574997,0.356624643,0.598525351
1399,GRP3,66,GOV,GRP3,GRP3,no,NA,NA,NA,0.496271187,0.375009276,0.617533097
1400,GRP3,67,GOV,GRP3,GRP3,no,NA,NA,NA,0.514890483,0.393315892,0.636465075
1401,GRP3,68,GOV,GRP3,GRP3,no,NA,NA,NA,0.533325054,0.411604782,0.655045325
1402,GRP3,69,GOV,GRP3,GRP3,no,NA,NA,NA,0.551444532,0.429778025,0.673111039
1403,GRP3,70,GOV,GRP3,GRP3,Ref,0.574026993,NA,NA,0.569096019,0.447562891,0.690629148
1404,GRP3,71,GOV,GRP3,GRP3,no,NA,NA,NA,0.586125638,0.464701262,0.707550015
1405,GRP3,72,GOV,GRP3,GRP3,no,NA,NA,NA,0.602379512,0.480985927,0.723773097
1406,GRP3,73,GOV,GRP3,GRP3,no,NA,NA,NA,0.617703335,0.496262277,0.739144393
1407,GRP3,74,GOV,GRP3,GRP3,no,NA,NA,NA,0.631933007,0.510314784,0.753551231
1408,GRP3,75,GOV,GRP3,GRP3,Ref,0.820599221,NA,NA,0.644894631,0.522895237,0.766894025
1409,GRP3,76,GOV,GRP3,GRP3,no,NA,NA,NA,0.656413883,0.533863076,0.778964691
1410,GRP3,77,GOV,GRP3,GRP3,no,NA,NA,NA,0.666316439,0.54318664,0.789446238
1411,GRP3,78,GOV,GRP3,GRP3,no,NA,NA,NA,0.674428291,0.550899191,0.79795739
1412,GRP3,79,GOV,GRP3,GRP3,no,NA,NA,NA,0.680582685,0.556915133,0.804250237
1413,GRP3,80,GOV,GRP3,GRP3,Ref,0.556658528,NA,NA,0.684620125,0.560996773,0.808243478
1414,GRP3,81,GOV,GRP3,GRP3,no,NA,NA,NA,0.68638143,0.562900255,0.809862605
1415,GRP3,82,GOV,GRP3,GRP3,no,NA,NA,NA,0.685707417,0.562404492,0.809010341
1416,GRP3,83,GOV,GRP3,GRP3,no,NA,NA,NA,0.682441756,0.559314504,0.805569009
1417,GRP3,84,GOV,GRP3,GRP3,no,NA,NA,NA,0.676493729,0.553434106,0.799553353
1418,GRP3,85,GOV,GRP3,GRP3,Ref,0.881767879,NA,NA,0.667838224,0.544614922,0.791061527
1419,GRP3,86,GOV,GRP3,GRP3,no,NA,NA,NA,0.656452983,0.532824542,0.780081424
1420,GRP3,87,GOV,GRP3,GRP3,no,NA,NA,NA,0.642315747,0.518137505,0.76649399
1421,GRP3,88,GOV,GRP3,GRP3,no,NA,NA,NA,0.625409386,0.500679739,0.750139033
1422,GRP3,89,GOV,GRP3,GRP3,no,NA,NA,NA,0.605834711,0.480515884,0.731153539
1423,GRP3,90,GOV,GRP3,GRP3,Ref,0.507295768,NA,NA,0.583810476,0.457558058,0.710062893
1424,GRP3,91,GOV,GRP3,GRP3,no,NA,NA,NA,0.55956056,0.431577495,0.687543625
1425,GRP3,92,GOV,GRP3,GRP3,no,NA,NA,NA,0.533308844,0.402238326,0.664379362
1426,GRP3,93,GOV,GRP3,GRP3,no,NA,NA,NA,0.505281488,0.36915032,0.641412657
1427,GRP3,94,GOV,GRP3,GRP3,no,NA,NA,NA,0.475757029,0.331954383,0.619559674
1428,GRP3,95,GOV,GRP3,GRP3,Ref,0.230618144,NA,NA,0.445066385,0.290556328,0.599576441
1429,GRP3,96,GOV,GRP3,GRP3,no,NA,NA,NA,0.413542752,0.245275302,0.581810202
1430,GRP3,97,GOV,GRP3,GRP3,no,NA,NA,NA,0.381519325,0.19679481,0.56624384
1431,GRP3,98,GOV,GRP3,GRP3,no,NA,NA,NA,0.349322359,0.146022377,0.552622341
1432,GRP3,99,GOV,GRP3,GRP3,no,NA,NA,NA,0.317118452,0.093688092,0.540548811
1433,GRP3,100,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1434,GRP3,101,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1435,GRP3,102,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1436,GRP3,103,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1437,GRP3,104,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1438,GRP3,105,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1439,GRP3,106,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1440,GRP3,107,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1441,GRP3,108,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1442,GRP3,109,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1443,GRP3,110,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1444,GRP3,111,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1445,GRP3,112,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1446,GRP3,113,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1447,GRP3,114,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1448,GRP3,115,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1449,GRP3,116,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1450,GRP3,117,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1451,GRP3,118,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1452,GRP3,119,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1453,GRP3,120,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1454,GRP3,121,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1455,GRP3,122,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1456,GRP3,123,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1457,GRP3,124,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1458,GRP3,125,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1459,GRP3,126,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1460,GRP3,127,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1461,GRP3,128,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1462,GRP3,129,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1463,GRP3,130,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1464,GRP3,131,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1465,GRP3,132,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1466,GRP3,133,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1467,GRP3,134,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1468,GRP3,135,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1469,GRP3,136,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1470,GRP3,137,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1471,GRP3,138,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1472,GRP3,139,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1473,GRP3,140,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1474,GRP3,141,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1475,GRP3,142,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1476,GRP3,143,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1477,GRP3,144,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1478,GRP3,145,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1479,GRP3,146,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1480,GRP3,147,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1481,GRP3,148,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1482,GRP3,149,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1483,GRP3,150,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1484,GRP3,151,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1485,GRP3,152,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1486,GRP3,153,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1487,GRP3,154,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1488,GRP3,155,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1489,GRP3,156,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1490,GRP3,157,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1491,GRP3,158,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1492,GRP3,159,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1493,GRP3,160,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1494,GRP3,161,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1495,GRP3,162,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1496,GRP3,163,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1497,GRP3,164,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1498,GRP3,165,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1499,GRP3,166,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1500,GRP3,167,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1501,GRP3,168,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1502,GRP3,169,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1503,GRP3,170,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1504,GRP3,171,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1505,GRP3,172,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1506,GRP3,173,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1507,GRP3,174,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1508,GRP3,175,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1509,GRP3,176,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1510,GRP3,177,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1511,GRP3,178,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1512,GRP3,179,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1513,GRP3,180,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1514,GRP3,181,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1515,GRP3,182,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1516,GRP3,183,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1517,GRP3,184,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1518,GRP3,185,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1519,GRP3,186,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1520,GRP3,187,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1521,GRP3,188,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1522,GRP3,189,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1523,GRP3,190,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1524,GRP3,191,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1525,GRP3,192,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1526,GRP3,193,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1527,GRP3,194,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1528,GRP3,195,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1529,GRP3,196,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1530,GRP3,197,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1531,GRP3,198,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1532,GRP3,199,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1533,GRP3,200,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1534,GRP3,201,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1535,GRP3,202,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1536,GRP3,203,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1537,GRP3,204,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1538,GRP3,205,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1539,GRP3,206,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1540,GRP3,207,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1541,GRP3,208,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1542,GRP3,209,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1543,GRP3,210,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1544,GRP3,211,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1545,GRP3,212,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1546,GRP3,213,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1547,GRP3,214,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1548,GRP3,215,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1549,GRP3,216,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1550,GRP3,217,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1551,GRP3,218,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1552,GRP3,219,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1553,GRP3,220,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1554,GRP3,221,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1555,GRP3,222,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1556,GRP3,223,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1557,GRP3,224,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1558,GRP3,225,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1559,GRP3,226,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1560,GRP3,227,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1561,GRP3,228,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1562,GRP3,229,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
1563,GRP3,230,GOV,GRP3,GRP3,no,NA,NA,NA,0.284914544,0.0401849,0.529644188
2719,GRP4,0,GOV,GRP4,GRP4,no,NA,NA,NA,0,NA,NA
2720,GRP4,1,GOV,GRP4,GRP4,no,NA,NA,NA,0.006074477,NA,NA
2721,GRP4,2,GOV,GRP4,GRP4,no,NA,NA,NA,0.012148953,NA,NA
2722,GRP4,3,GOV,GRP4,GRP4,no,NA,NA,NA,0.01822343,NA,NA
2723,GRP4,4,GOV,GRP4,GRP4,no,NA,NA,NA,0.024297906,NA,NA
2724,GRP4,5,GOV,GRP4,GRP4,Ref,0.035169818,NA,NA,0.030372383,-0.114809687,0.175554453
2725,GRP4,6,GOV,GRP4,GRP4,no,NA,NA,NA,0.027260352,-0.102681876,0.157202581
2726,GRP4,7,GOV,GRP4,GRP4,no,NA,NA,NA,0.024148322,-0.091344547,0.139641191
2727,GRP4,8,GOV,GRP4,GRP4,no,NA,NA,NA,0.021045552,-0.081127561,0.123218666
2728,GRP4,9,GOV,GRP4,GRP4,no,NA,NA,NA,0.018174295,-0.072357667,0.108706257
2729,GRP4,10,GOV,GRP4,GRP4,Ref,0.035169818,NA,NA,0.015969794,-0.065253823,0.097193411
2730,GRP4,11,GOV,GRP4,GRP4,no,NA,NA,NA,0.014876553,-0.059874826,0.089627931
2731,GRP4,12,GOV,GRP4,GRP4,no,NA,NA,NA,0.015339076,-0.055889614,0.086567766
2732,GRP4,13,GOV,GRP4,GRP4,no,NA,NA,NA,0.01779842,-0.052425355,0.088022194
2733,GRP4,14,GOV,GRP4,GRP4,no,NA,NA,NA,0.022616326,-0.048311756,0.093544408
2734,GRP4,15,GOV,GRP4,GRP4,Ref,0.035169818,NA,NA,0.030075225,-0.042410001,0.10256045
2735,GRP4,16,GOV,GRP4,GRP4,no,NA,NA,NA,0.040454098,-0.033699488,0.114607684
2736,GRP4,17,GOV,GRP4,GRP4,no,NA,NA,NA,0.054031926,-0.021346359,0.129410212
2737,GRP4,18,GOV,GRP4,GRP4,no,NA,NA,NA,0.071077976,-0.004727882,0.146883834
2738,GRP4,19,GOV,GRP4,GRP4,no,NA,NA,NA,0.091638047,0.016244097,0.167031996
2739,GRP4,20,GOV,GRP4,GRP4,Ref,0.142565836,NA,NA,0.115534472,0.041179333,0.189889611
2740,GRP4,21,GOV,GRP4,GRP4,no,NA,NA,NA,0.142579871,0.069611674,0.215548068
2741,GRP4,22,GOV,GRP4,GRP4,no,NA,NA,NA,0.172586861,0.101062045,0.244111678
2742,GRP4,23,GOV,GRP4,GRP4,no,NA,NA,NA,0.205359722,0.135069839,0.275649605
2743,GRP4,24,GOV,GRP4,GRP4,no,NA,NA,NA,0.240510924,0.171007326,0.310014523
2744,GRP4,25,GOV,GRP4,GRP4,Ref,0.356697945,NA,NA,0.277461134,0.208141361,0.346780907
2745,GRP4,26,GOV,GRP4,GRP4,no,NA,NA,NA,0.315622677,0.245903588,0.385341766
2746,GRP4,27,GOV,GRP4,GRP4,no,NA,NA,NA,0.35440788,0.28389351,0.424922249
2747,GRP4,28,GOV,GRP4,GRP4,no,NA,NA,NA,0.39322807,0.321823567,0.464632572
2748,GRP4,29,GOV,GRP4,GRP4,no,NA,NA,NA,0.43147163,0.359323384,0.503619877
2749,GRP4,30,GOV,GRP4,GRP4,Ref,0.566325198,NA,NA,0.468504,0.395870396,0.541137603
2750,GRP4,31,GOV,GRP4,GRP4,no,NA,NA,NA,0.503689618,0.43090028,0.576478955
2751,GRP4,32,GOV,GRP4,GRP4,no,NA,NA,NA,0.536392925,0.463816649,0.6089692
2752,GRP4,33,GOV,GRP4,GRP4,no,NA,NA,NA,0.565985631,0.493988309,0.637982954
2753,GRP4,34,GOV,GRP4,GRP4,no,NA,NA,NA,0.592006677,0.520805073,0.663208281
2754,GRP4,35,GOV,GRP4,GRP4,Ref,0.766643052,NA,NA,0.614162228,0.543721039,0.684603417
2755,GRP4,36,GOV,GRP4,GRP4,no,NA,NA,NA,0.632165721,0.562252039,0.702079403
2756,GRP4,37,GOV,GRP4,GRP4,no,NA,NA,NA,0.645730595,0.57601246,0.71544873
2757,GRP4,38,GOV,GRP4,GRP4,no,NA,NA,NA,0.654580852,0.58473989,0.724421815
2758,GRP4,39,GOV,GRP4,GRP4,no,NA,NA,NA,0.658683548,0.588449719,0.728917376
2759,GRP4,40,GOV,GRP4,GRP4,Ref,0.594955741,NA,NA,0.658248782,0.587413559,0.729084005
2760,GRP4,41,GOV,GRP4,GRP4,no,NA,NA,NA,0.653497225,0.581982136,0.725012314
2761,GRP4,42,GOV,GRP4,GRP4,no,NA,NA,NA,0.644649544,0.572556759,0.71674233
2762,GRP4,43,GOV,GRP4,GRP4,no,NA,NA,NA,0.631932933,0.559557261,0.704308605
2763,GRP4,44,GOV,GRP4,GRP4,no,NA,NA,NA,0.615724611,0.54341861,0.688030612
2764,GRP4,45,GOV,GRP4,GRP4,Ref,0.496688412,NA,NA,0.596551829,0.524579019,0.668524639
2765,GRP4,46,GOV,GRP4,GRP4,no,NA,NA,NA,0.574948358,0.503467613,0.646429104
2766,GRP4,47,GOV,GRP4,GRP4,no,NA,NA,NA,0.551447973,0.480523588,0.622372357
2767,GRP4,48,GOV,GRP4,GRP4,no,NA,NA,NA,0.526583088,0.456201266,0.596964909
2768,GRP4,49,GOV,GRP4,GRP4,no,NA,NA,NA,0.500854909,0.430871045,0.570838773
2769,GRP4,50,GOV,GRP4,GRP4,Ref,0.455119929,NA,NA,0.474733435,0.404858989,0.544607881
2770,GRP4,51,GOV,GRP4,GRP4,no,NA,NA,NA,0.448687305,0.378593649,0.518780961
2771,GRP4,52,GOV,GRP4,GRP4,no,NA,NA,NA,0.423185159,0.352621103,0.493749216
2772,GRP4,53,GOV,GRP4,GRP4,no,NA,NA,NA,0.398689142,0.327575159,0.469803126
2773,GRP4,54,GOV,GRP4,GRP4,no,NA,NA,NA,0.375511982,0.303904349,0.447119614
2774,GRP4,55,GOV,GRP4,GRP4,Ref,0.292218478,NA,NA,0.353816992,0.281830731,0.425803254
2775,GRP4,56,GOV,GRP4,GRP4,no,NA,NA,NA,0.333760991,0.261573236,0.405948746
2776,GRP4,57,GOV,GRP4,GRP4,no,NA,NA,NA,0.315500795,0.243354783,0.387646807
2777,GRP4,58,GOV,GRP4,GRP4,no,NA,NA,NA,0.29918793,0.227378332,0.370997528
2778,GRP4,59,GOV,GRP4,GRP4,no,NA,NA,NA,0.284852203,0.21359347,0.356110936
2779,GRP4,60,GOV,GRP4,GRP4,Ref,0.220987363,NA,NA,0.272401702,0.201718124,0.34308528
2780,GRP4,61,GOV,GRP4,GRP4,no,NA,NA,NA,0.261739224,0.191498855,0.331979592
2781,GRP4,62,GOV,GRP4,GRP4,no,NA,NA,NA,0.252767565,0.182751956,0.322783173
2782,GRP4,63,GOV,GRP4,GRP4,no,NA,NA,NA,0.245389072,0.175373464,0.31540468
2783,GRP4,64,GOV,GRP4,GRP4,no,NA,NA,NA,0.239495765,0.169255397,0.309736133
