"","ShootLong_degdec","ShootLat_degdec","Ship","HaulID"
"1609",-6.2125,57.9318,"SCO3","CSScoOT4/SCO3/2003/68"
"1610",-6.193,58.05,"SCO3","CSScoOT4/SCO3/2003/69"
"1611",-5.908,58.3472,"SCO3","CSScoOT4/SCO3/2003/71"
"1612",-5.728,58.3848,"SCO3","CSScoOT4/SCO3/2003/72"
"1613",-6.8578,58.8237,"SCO3","CSScoOT4/SCO3/2004/11"
"1614",-9.0825,56.2053,"SCO3","CSScoOT4/SCO3/2004/27"
"1615",-10.3175,54.2998,"SCO3","CSScoOT4/SCO3/2004/33"
"1616",-8.206,55.3542,"SCO3","CSScoOT4/SCO3/2004/58"
"1617",-6.8063,56.3797,"SCO3","CSScoOT4/SCO3/2004/61"
"1618",-7.4598,56.455,"SCO3","CSScoOT4/SCO3/2004/62"
"1619",-7.3075,56.5735,"SCO3","CSScoOT4/SCO3/2004/64"
"1620",-7.4158,56.6668,"SCO3","CSScoOT4/SCO3/2004/65"
"1621",-6.205,57.9257,"SCO3","CSScoOT4/SCO3/2004/70"
"1622",-5.7475,58.3857,"SCO3","CSScoOT4/SCO3/2004/74"
"1623",-5.8303,59.0313,"SCO3","CSScoOT4/SCO3/2004/8"
"1624",-8.4208,55.3972,"SCO3","CSScoOT4/SCO3/2005/31"
"1625",-7.7815,55.835,"SCO3","CSScoOT4/SCO3/2005/34"
"1626",-8.9475,54.5965,"SCO3","CSScoOT4/SCO3/2005/52"
"1627",-8.7887,54.4697,"SCO3","CSScoOT4/SCO3/2005/53"
"1628",-10.323,54.2933,"SCO3","CSScoOT4/SCO3/2005/58"
"1629",-9.6433,54.7533,"SCO3","CSScoOT4/SCO3/2005/59"
"1630",-7.2555,55.9877,"SCO3","CSScoOT4/SCO3/2005/64"
"1631",-6.8243,56.3737,"SCO3","CSScoOT4/SCO3/2005/66"
"1632",-7.0452,57.0862,"SCO3","CSScoOT4/SCO3/2005/72"
"1633",-6.2132,57.918,"SCO3","CSScoOT4/SCO3/2005/75"
"1634",-5.6457,58.537,"SCO3","CSScoOT4/SCO3/2005/80"
"1635",-6.1915,58.7933,"SCO3","CSScoOT4/SCO3/2005/82"
"1636",-10.3188,54.303,"SCO3","CSScoOT4/SCO3/2006/39"
"1637",-6.7538,55.4013,"SCO3","CSScoOT4/SCO3/2006/46"
"1638",-8.0085,56.047,"SCO3","CSScoOT4/SCO3/2006/51"
"1639",-7.2412,56.2125,"SCO3","CSScoOT4/SCO3/2006/56"
"1640",-6.3947,59.2563,"SCO3","CSScoOT4/SCO3/2007/10"
"1641",-8.7265,57.661,"SCO3","CSScoOT4/SCO3/2007/22"
"1642",-8.4717,57.2838,"SCO3","CSScoOT4/SCO3/2007/25"
"1643",-8.5508,56.5972,"SCO3","CSScoOT4/SCO3/2007/29"
"1644",-10.318,54.294,"SCO3","CSScoOT4/SCO3/2007/40"
"1645",-8.9813,54.5828,"SCO3","CSScoOT4/SCO3/2007/45"
"1646",-8.0297,56.0395,"SCO3","CSScoOT4/SCO3/2007/56"
"1647",-7.4573,56.4507,"SCO3","CSScoOT4/SCO3/2007/61"
"1648",-7.3135,56.5712,"SCO3","CSScoOT4/SCO3/2007/64"
"1649",-6.7927,56.39,"SCO3","CSScoOT4/SCO3/2007/65"
"1650",-6.1445,58.772,"SCO3","CSScoOT4/SCO3/2007/70"
"1651",-5.2787,58.6947,"SCO3","CSScoOT4/SCO3/2007/73"
"1652",-6.2143,57.9307,"SCO3","CSScoOT4/SCO3/2007/75"
"1653",-5.6545,58.3917,"SCO3","CSScoOT4/SCO3/2007/78"
"1654",-5.8892,58.3792,"SCO3","CSScoOT4/SCO3/2007/81"
"1655",-5.124,59.3483,"SCO3","CSScoOT4/SCO3/2007/87"
"1656",-6.6457,59.2495,"SCO3","CSScoOT4/SCO3/2008/16"
"1657",-8.4825,58.2853,"SCO3","CSScoOT4/SCO3/2008/23"
"1658",-9.0925,57.6938,"SCO3","CSScoOT4/SCO3/2008/29"
"1659",-8.9925,54.5926,"SCO3","CSScoOT4/SCO3/2008/48"
"1660",-7.3037,55.978,"SCO3","CSScoOT4/SCO3/2008/60"
"1661",-6.6998,55.9087,"SCO3","CSScoOT4/SCO3/2008/61"
"1662",-6.7993,56.3835,"SCO3","CSScoOT4/SCO3/2008/62"
"1663",-7.4617,56.452,"SCO3","CSScoOT4/SCO3/2008/63"
"1664",-7.3717,56.6155,"SCO3","CSScoOT4/SCO3/2008/64"
"1665",-6.2207,57.9452,"SCO3","CSScoOT4/SCO3/2008/68"
"1666",-5.9523,58.2685,"SCO3","CSScoOT4/SCO3/2008/71"
"1667",-5.1393,59.6355,"SCO3","CSScoOT4/SCO3/2008/8"
"1668",-7.3715,56.1852,"SCO3","CSScoOT4/SCO3/2009/39"
"1669",-8.9278,54.5958,"SCO3","CSScoOT4/SCO3/2009/54"
"1670",-7.0463,55.5123,"SCO3","CSScoOT4/SCO3/2009/56"
"1671",-6.7493,55.4035,"SCO3","CSScoOT4/SCO3/2009/57"
"1672",-5.2022,55.2397,"SCO3","CSScoOT4/SCO3/2009/58"
"1673",-6.6975,55.9127,"SCO3","CSScoOT4/SCO3/2009/61"
"1674",-6.8102,56.3788,"SCO3","CSScoOT4/SCO3/2009/62"
"1675",-7.0028,57.1467,"SCO3","CSScoOT4/SCO3/2009/66"
"1676",-5.7827,58.7527,"SCO3","CSScoOT4/SCO3/2009/74"
"1677",-5.9512,58.2665,"SCO3","CSScoOT4/SCO3/2009/77"
"1678",-5.3522,58.416,"SCO3","CSScoOT4/SCO3/2011/16"
"1679",-6.9742,55.7325,"SCO3","CSScoOT4/SCO3/2011/28"
"1680",-8.3963,55.4072,"SCO3","CSScoOT4/SCO3/2011/33"
"1681",-6.9038,56.7698,"SCO3","CSScoOT4/SCO3/2011/45"
"1682",-8.296,56.7928,"SCO3","CSScoOT4/SCO3/2011/47"
"1683",-8.246,56.9522,"SCO3","CSScoOT4/SCO3/2011/48"
"1684",-8.5105,57.6432,"SCO3","CSScoOT4/SCO3/2011/55"
"1685",-5.3893,59.4032,"SCO3","CSScoOT4/SCO3/2012/12"
"1686",-6.5332,59.0693,"SCO3","CSScoOT4/SCO3/2012/16"
"1687",-7.7417,58.7138,"SCO3","CSScoOT4/SCO3/2012/19"
"1688",-8.3298,56.0897,"SCO3","CSScoOT4/SCO3/2012/31"
"1689",-7.4585,56.7747,"SCO3","CSScoOT4/SCO3/2012/33"
"1690",-6.9633,56.0442,"SCO3","CSScoOT4/SCO3/2012/41"
"1691",-10.6252,54.255,"SCO3","CSScoOT4/SCO3/2012/49"
"1692",-8.7632,55.0667,"SCO3","CSScoOT4/SCO3/2012/52"
"1693",-8.4467,55.3687,"SCO3","CSScoOT4/SCO3/2012/54"
"1694",-7.8488,55.5008,"SCO3","CSScoOT4/SCO3/2012/55"
"1695",-6.748,55.383,"SCO3","CSScoOT4/SCO3/2012/58"
"1696",-5.1858,55.4168,"SCO3","CSScoOT4/SCO3/2012/60"
"1697",-8.2458,56.9533,"SCO3","CSScoOT4/SCO3/2012/65"
"1698",-5.4478,58.592,"SCO3","CSScoOT4/SCO3/2012/69"
"1699",-6.189,58.647,"SCO3","CSScoOT4/SCO3/2013/426"
"1700",-6.67,57.725,"SCO3","CSScoOT4/SCO3/2013/428"
"1701",-7.028,57.111,"SCO3","CSScoOT4/SCO3/2013/434"
"1702",-5.787,59.332,"SCO3","CSScoOT4/SCO3/2013/450"
"1703",-5.736,59.328,"SCO3","CSScoOT4/SCO3/2014/408"
"1704",-9.007,54.658,"SCO3","CSScoOT4/SCO3/2014/429"
"1705",-10.075,54.384,"SCO3","CSScoOT4/SCO3/2014/433"
"1706",-8.505,54.504,"SCO3","CSScoOT4/SCO3/2014/436"
"1707",-7.076,56.041,"SCO3","CSScoOT4/SCO3/2014/441"
"1708",-5.339,55.276,"SCO3","CSScoOT4/SCO3/2014/444"
"1709",-6.72,55.371,"SCO3","CSScoOT4/SCO3/2014/446"
"1710",-6.5,56.018,"SCO3","CSScoOT4/SCO3/2014/447"
"1711",-6.486,56.726,"SCO3","CSScoOT4/SCO3/2014/452"
"1712",-6.811,56.375,"SCO3","CSScoOT4/SCO3/2015/468"
"1713",-5.176,55.418,"SCO3","CSScoOT4/SCO3/2015/483"
"1714",-6.405,57.83,"SCO3","CSScoOT4/SCO3/2015/496"
"1715",-5.257,58.578,"SCO3","CSScoOT4/SCO3/2015/498"
"1716",-6.083,58.717,"SCO3","CSScoOT4/SCO3/2015/500"
"1717",-5.499,59.307,"SCO3","CSScoOT4/SCO3/2015/503"
"1718",-8.18,56.602,"SCO3","CSScoOT4/SCO3/2016/406"
"1719",-8.536,54.499,"SCO3","CSScoOT4/SCO3/2016/414"
"1720",-9.41,54.722,"SCO3","CSScoOT4/SCO3/2016/415"
"1721",-7.771,55.839,"SCO3","CSScoOT4/SCO3/2016/420"
"1722",-6.014,56.119,"SCO3","CSScoOT4/SCO3/2016/426"
"1723",-6.799,55.567,"SCO3","CSScoOT4/SCO3/2016/428"
"1724",-7.678,56.315,"SCO3","CSScoOT4/SCO3/2016/431"
"1725",-7.399,56.6,"SCO3","CSScoOT4/SCO3/2016/432"
"1726",-6.695,56.838,"SCO3","CSScoOT4/SCO3/2016/435"
"1727",-6.291,58.617,"SCO3","CSScoOT4/SCO3/2016/443"
"1728",-6.5503,51.156,"THA2","CSBBFraOT4/THA2/2003/135"
"1729",-6.133,51.1824,"THA2","CSBBFraOT4/THA2/2003/137"
"1730",-5.2658,51.4171,"THA2","CSBBFraOT4/THA2/2003/140"
"1731",-5.7852,51.4322,"THA2","CSBBFraOT4/THA2/2003/141"
"1732",-6.1251,51.4717,"THA2","CSBBFraOT4/THA2/2003/133"
"1733",-7.0966,48.214,"THA2","CSBBFraOT4/THA2/2003/90"
"1734",-6.0073,48.3039,"THA2","CSBBFraOT4/THA2/2003/72"
"1735",-9.1613,48.3181,"THA2","CSBBFraOT4/THA2/2003/96"
"1736",-8.8364,48.3239,"THA2","CSBBFraOT4/THA2/2003/97"
"1737",-7.9956,48.3505,"THA2","CSBBFraOT4/THA2/2003/98"
"1738",-7.4252,48.4638,"THA2","CSBBFraOT4/THA2/2003/91"
"1739",-9.2036,48.684,"THA2","CSBBFraOT4/THA2/2003/101"
"1740",-7.3199,48.9266,"THA2","CSBBFraOT4/THA2/2003/165"
"1741",-7.8781,48.9672,"THA2","CSBBFraOT4/THA2/2003/163"
"1742",-7.1858,49.4012,"THA2","CSBBFraOT4/THA2/2003/159"
"1743",-8.9936,49.714,"THA2","CSBBFraOT4/THA2/2003/155"
"1744",-8.135,49.9597,"THA2","CSBBFraOT4/THA2/2003/154"
"1745",-10.6313,50.3396,"THA2","CSBBFraOT4/THA2/2003/118"
"1746",-8.0847,50.3868,"THA2","CSBBFraOT4/THA2/2003/147"
"1747",-8.25,50.4162,"THA2","CSBBFraOT4/THA2/2003/148"
"1748",-7.9095,50.5532,"THA2","CSBBFraOT4/THA2/2003/146"
"1749",-7.3472,50.6657,"THA2","CSBBFraOT4/THA2/2003/142"
"1750",-6.6408,48.373,"THA2","CSBBFraOT4/THA2/2004/144"
"1751",-7.3145,48.8784,"THA2","CSBBFraOT4/THA2/2004/66"
"1752",-7.4199,49.0699,"THA2","CSBBFraOT4/THA2/2004/67"
"1753",-7.9424,49.6575,"THA2","CSBBFraOT4/THA2/2004/78"
"1754",-8.1948,49.9618,"THA2","CSBBFraOT4/THA2/2004/115"
"1755",-7.4424,51.6228,"THA2","CSBBFraOT4/THA2/2004/133"
"1756",-8.0206,48.3361,"THA2","CSBBFraOT4/THA2/2004/70"
"1757",-9.1629,48.3175,"THA2","CSBBFraOT4/THA2/2004/91"
"1758",-6.6442,48.22,"THA2","CSBBFraOT4/THA2/2004/93"
"1759",-7.4602,48.0371,"THA2","CSBBFraOT4/THA2/2004/105"
"1760",-8.2189,50.4414,"THA2","CSBBFraOT4/THA2/2004/113"
"1761",-10.8323,50.877,"THA2","CSBBFraOT4/THA2/2004/122"
"1762",-6.5613,51.2643,"THA2","CSBBFraOT4/THA2/2004/141"
"1763",-7.4817,51.3091,"THA2","CSBBFraOT4/THA2/2004/132"
"1764",-7.3082,49.5166,"THA2","CSBBFraOT4/THA2/2005/107"
"1765",-7.9258,49.6841,"THA2","CSBBFraOT4/THA2/2005/108"
"1766",-8.4241,49.7332,"THA2","CSBBFraOT4/THA2/2005/110"
"1767",-8.139,49.9601,"THA2","CSBBFraOT4/THA2/2005/113"
"1768",-7.2058,50.4046,"THA2","CSBBFraOT4/THA2/2005/142"
"1769",-7.3014,50.6653,"THA2","CSBBFraOT4/THA2/2005/143"
"1770",-10.7253,50.717,"THA2","CSBBFraOT4/THA2/2005/139"
"1771",-6.5999,48.2179,"THA2","CSBBFraOT4/THA2/2005/85"
"1772",-6.9209,48.3023,"THA2","CSBBFraOT4/THA2/2005/89"
"1773",-8.8273,48.3244,"THA2","CSBBFraOT4/THA2/2005/97"
"1774",-8.0014,48.3468,"THA2","CSBBFraOT4/THA2/2005/75"
"1775",-6.5933,48.372,"THA2","CSBBFraOT4/THA2/2005/87"
"1776",-7.1808,48.532,"THA2","CSBBFraOT4/THA2/2005/70"
"1777",-7.9072,48.6532,"THA2","CSBBFraOT4/THA2/2005/76"
"1778",-7.313,48.885,"THA2","CSBBFraOT4/THA2/2005/71"
"1779",-9.1985,48.9562,"THA2","CSBBFraOT4/THA2/2005/105"
"1780",-7.4326,49.0601,"THA2","CSBBFraOT4/THA2/2005/72"
"1781",-8.7379,49.1322,"THA2","CSBBFraOT4/THA2/2005/106"
"1782",-7.5821,50.7587,"THA2","CSBBFraOT4/THA2/2005/144"
"1783",-6.4609,51.0594,"THA2","CSBBFraOT4/THA2/2005/146"
"1784",-6.1455,51.1513,"THA2","CSBBFraOT4/THA2/2005/147"
"1785",-6.5243,51.2446,"THA2","CSBBFraOT4/THA2/2005/148"
"1786",-5.2658,51.4467,"THA2","CSBBFraOT4/THA2/2005/150"
"1787",-6.1234,51.4751,"THA2","CSBBFraOT4/THA2/2005/124"
"1788",-7.4775,48.023,"THA2","CSBBFraOT4/THA2/2005/95"
"1789",-7.2365,48.0711,"THA2","CSBBFraOT4/THA2/2005/96"
"1790",-6.0965,48.1297,"THA2","CSBBFraOT4/THA2/2006/76"
"1791",-6.637,48.2197,"THA2","CSBBFraOT4/THA2/2006/77"
"1792",-8.8124,48.3263,"THA2","CSBBFraOT4/THA2/2006/81"
"1793",-8.3439,48.3274,"THA2","CSBBFraOT4/THA2/2006/102"
"1794",-6.9176,48.3783,"THA2","CSBBFraOT4/THA2/2006/67"
"1795",-7.4152,48.4671,"THA2","CSBBFraOT4/THA2/2006/69"
"1796",-7.1983,48.5188,"THA2","CSBBFraOT4/THA2/2006/68"
"1797",-8.2369,48.7632,"THA2","CSBBFraOT4/THA2/2006/103"
"1798",-8.0623,49.4918,"THA2","CSBBFraOT4/THA2/2006/140"
"1799",-8.0916,50.3808,"THA2","CSBBFraOT4/THA2/2006/138"
"1800",-8.7437,50.8679,"THA2","CSBBFraOT4/THA2/2006/121"
"1801",-9.616,50.938,"THA2","CSBBFraOT4/THA2/2006/119"
"1802",-5.2657,51.4487,"THA2","CSBBFraOT4/THA2/2006/130"
"1803",-6.1249,51.4719,"THA2","CSBBFraOT4/THA2/2006/134"
"1804",-5.8544,51.7601,"THA2","CSBBFraOT4/THA2/2006/129"
"1805",-7.2988,49.6254,"THA2","CSBBFraOT4/THA2/2006/141"
"1806",-8.4702,49.7459,"THA2","CSBBFraOT4/THA2/2006/107"
"1807",-7.9058,48.1194,"THA2","CSBBFraOT4/THA2/2007/80"
"1808",-6.0991,48.1237,"THA2","CSBBFraOT4/THA2/2007/104"
"1809",-6.6377,48.2202,"THA2","CSBBFraOT4/THA2/2007/102"
"1810",-7.6119,48.2456,"THA2","CSBBFraOT4/THA2/2007/100"
"1811",-6.9167,48.3771,"THA2","CSBBFraOT4/THA2/2007/101"
"1812",-6.3637,48.4412,"THA2","CSBBFraOT4/THA2/2007/103"
"1813",-9.1991,48.6887,"THA2","CSBBFraOT4/THA2/2007/85"
"1814",-8.0385,49.0273,"THA2","CSBBFraOT4/THA2/2007/95"
"1815",-7.4248,49.071,"THA2","CSBBFraOT4/THA2/2007/106"
"1816",-9.6462,50.9085,"THA2","CSBBFraOT4/THA2/2007/130"
"1817",-6.4801,51.1284,"THA2","CSBBFraOT4/THA2/2007/140"
"1818",-6.1405,51.1794,"THA2","CSBBFraOT4/THA2/2007/138"
"1819",-6.5235,51.2476,"THA2","CSBBFraOT4/THA2/2007/139"
"1820",-5.2669,51.4518,"THA2","CSBBFraOT4/THA2/2007/142"
"1821",-8.0633,49.4849,"THA2","CSBBFraOT4/THA2/2007/94"
"1822",-7.2989,49.5164,"THA2","CSBBFraOT4/THA2/2007/108"
"1823",-7.9241,49.6887,"THA2","CSBBFraOT4/THA2/2007/93"
"1824",-7.3787,49.7067,"THA2","CSBBFraOT4/THA2/2007/154"
"1825",-8.4624,49.7421,"THA2","CSBBFraOT4/THA2/2007/112"
"1826",-7.1935,49.9097,"THA2","CSBBFraOT4/THA2/2007/153"
"1827",-8.6761,49.9525,"THA2","CSBBFraOT4/THA2/2007/151"
"1828",-8.1448,49.9596,"THA2","CSBBFraOT4/THA2/2007/150"
"1829",-7.1893,50.433,"THA2","CSBBFraOT4/THA2/2007/152"
"1830",-8.2189,50.4403,"THA2","CSBBFraOT4/THA2/2007/149"
"1831",-7.9122,50.5468,"THA2","CSBBFraOT4/THA2/2007/147"
"1832",-6.5095,51.2404,"THA2","CSBBFraOT4/THA2/2008/149"
"1833",-5.8605,51.7623,"THA2","CSBBFraOT4/THA2/2008/143"
"1834",-6.5373,51.7737,"THA2","CSBBFraOT4/THA2/2008/142"
"1835",-9.3969,48.3857,"THA2","CSBBFraOT4/THA2/2008/97"
"1836",-7.4508,48.436,"THA2","CSBBFraOT4/THA2/2008/110"
"1837",-9.353,48.665,"THA2","CSBBFraOT4/THA2/2008/98"
"1838",-9.1821,48.9658,"THA2","CSBBFraOT4/THA2/2008/99"
"1839",-7.8688,48.966,"THA2","CSBBFraOT4/THA2/2008/101"
"1840",-8.0631,49.4873,"THA2","CSBBFraOT4/THA2/2008/116"
"1841",-7.2807,49.5164,"THA2","CSBBFraOT4/THA2/2008/114"
"1842",-7.9439,49.6548,"THA2","CSBBFraOT4/THA2/2008/164"
"1843",-7.3802,49.7132,"THA2","CSBBFraOT4/THA2/2008/113"
"1844",-8.4674,49.7447,"THA2","CSBBFraOT4/THA2/2008/162"
"1845",-8.1889,50.2501,"THA2","CSBBFraOT4/THA2/2008/155"
"1846",-8.2382,50.4253,"THA2","CSBBFraOT4/THA2/2008/159"
"1847",-7.1882,50.4356,"THA2","CSBBFraOT4/THA2/2008/153"
"1848",-5.0902,51.0908,"THA2","CSBBFraOT4/THA2/2008/146"
"1849",-7.4933,48.0095,"THA2","CSBBFraOT4/THA2/2008/91"
"1850",-7.9027,48.1155,"THA2","CSBBFraOT4/THA2/2008/93"
"1851",-6.5922,48.2187,"THA2","CSBBFraOT4/THA2/2008/106"
"1852",-6.9227,48.2978,"THA2","CSBBFraOT4/THA2/2008/107"
"1853",-6.4837,51.1281,"THA2","CSBBFraOT4/THA2/2009/123"
"1854",-6.1445,51.1549,"THA2","CSBBFraOT4/THA2/2009/128"
"1855",-6.52,51.244,"THA2","CSBBFraOT4/THA2/2009/124"
"1856",-5.2662,51.421,"THA2","CSBBFraOT4/THA2/2009/130"
"1857",-6.1363,51.4464,"THA2","CSBBFraOT4/THA2/2009/125"
"1858",-5.8979,51.7335,"THA2","CSBBFraOT4/THA2/2009/126"
"1859",-8.0506,49.0272,"THA2","CSBBFraOT4/THA2/2009/97"
"1860",-8.7442,49.1266,"THA2","CSBBFraOT4/THA2/2009/114"
"1861",-8.3863,49.2552,"THA2","CSBBFraOT4/THA2/2009/95"
"1862",-8.7072,49.5068,"THA2","CSBBFraOT4/THA2/2009/104"
"1863",-9.1844,49.9652,"THA2","CSBBFraOT4/THA2/2009/143"
"1864",-7.9023,48.1153,"THA2","CSBBFraOT4/THA2/2009/87"
"1865",-6.9241,48.2807,"THA2","CSBBFraOT4/THA2/2009/85"
"1866",-8.7776,48.3303,"THA2","CSBBFraOT4/THA2/2009/90"
"1867",-9.1877,48.5934,"THA2","CSBBFraOT4/THA2/2009/94"
"1868",-7.9381,49.6636,"THA2","CSBBFraOT4/THA2/2009/107"
"1869",-7.4983,49.6366,"THA2","CSBBFraOT4/THA2/2009/103"
"1870",-9.5269,49.7693,"THA2","CSBBFraOT4/THA2/2009/111"
"1871",-8.4754,49.7455,"THA2","CSBBFraOT4/THA2/2009/105"
"1872",-5.2653,51.4533,"THA2","CSBBFraOT4/THA2/2010/139"
"1873",-8.1746,50.4637,"THA2","CSBBFraOT4/THA2/2010/147"
"1874",-7.9104,50.5501,"THA2","CSBBFraOT4/THA2/2010/146"
"1875",-10.7718,50.7172,"THA2","CSBBFraOT4/THA2/2010/123"
"1876",-9.6163,50.9377,"THA2","CSBBFraOT4/THA2/2010/129"
"1877",-6.5518,51.2615,"THA2","CSBBFraOT4/THA2/2010/142"
"1878",-7.4511,48.0434,"THA2","CSBBFraOT4/THA2/2010/87"
"1879",-9.2938,48.6763,"THA2","CSBBFraOT4/THA2/2010/96"
"1880",-7.3158,48.8953,"THA2","CSBBFraOT4/THA2/2010/105"
"1881",-7.3722,49.6794,"THA2","CSBBFraOT4/THA2/2011/110"
"1882",-9.3032,48.6747,"THA2","CSBBFraOT4/THA2/2011/88"
"1883",-7.4534,48.4336,"THA2","CSBBFraOT4/THA2/2011/83"
"1884",-7.454,48.0416,"THA2","CSBBFraOT4/THA2/2011/79"
"1885",-6.3884,51.093,"THA2","CSBBFraOT4/THA2/2011/145"
"1886",-7.7818,50.6452,"THA2","CSBBFraOT4/THA2/2011/148"
"1887",-8.5701,50.4391,"THA2","CSBBFraOT4/THA2/2011/151"
"1888",-8.0862,50.386,"THA2","CSBBFraOT4/THA2/2011/150"
"1889",-8.7273,50.3554,"THA2","CSBBFraOT4/THA2/2011/152"
"1890",-8.187,49.9615,"THA2","CSBBFraOT4/THA2/2011/154"
"1891",-6.5362,51.7753,"THA2","CSBBFraOT4/THA2/2011/138"
"1892",-6.1201,51.4793,"THA2","CSBBFraOT4/THA2/2011/143"
"1893",-7.4816,51.3101,"THA2","CSBBFraOT4/THA2/2011/135"
"1894",-5.5287,51.279,"THA2","CSBBFraOT4/THA2/2011/140"
"1895",-6.5004,51.2351,"THA2","CSBBFraOT4/THA2/2011/146"
"1896",-6.1331,51.1887,"THA2","CSBBFraOT4/THA2/2011/144"
"1897",-9.3978,48.3871,"THA2","CSBBFraOT4/THA2/2012/84"
"1898",-9.2906,48.6769,"THA2","CSBBFraOT4/THA2/2012/82"
"1899",-8.5536,48.7844,"THA2","CSBBFraOT4/THA2/2012/79"
"1900",-6.132,51.1898,"THA2","CSBBFraOT4/THA2/2012/123"
"1901",-5.5298,51.282,"THA2","CSBBFraOT4/THA2/2012/127"
"1902",-6.1227,51.4738,"THA2","CSBBFraOT4/THA2/2012/122"
"1903",-9.7853,49.1124,"THA2","CSBBFraOT4/THA2/2012/86"
"1904",-7.2254,49.3668,"THA2","CSBBFraOT4/THA2/2012/94"
"1905",-10.0154,50.2993,"THA2","CSBBFraOT4/THA2/2012/103"
"1906",-8.7243,50.3571,"THA2","CSBBFraOT4/THA2/2012/132"
"1907",-7.4492,48.0455,"THA2","CSBBFraOT4/THA2/2012/76"
"1908",-6.9222,48.2979,"THA2","CSBBFraOT4/THA2/2012/75"
"1909",-6.0547,48.3049,"THA2","CSBBFraOT4/THA2/2012/134"
"1910",-8.8228,48.3257,"THA2","CSBBFraOT4/THA2/2012/80"
"1911",-7.4966,48.0075,"THA2","CSBBFraOT4/THA2/2013/81"
"1912",-8.8249,48.3252,"THA2","CSBBFraOT4/THA2/2013/84"
"1913",-6.5938,48.372,"THA2","CSBBFraOT4/THA2/2013/103"
"1914",-9.3956,48.3879,"THA2","CSBBFraOT4/THA2/2013/85"
"1915",-6.0065,48.4445,"THA2","CSBBFraOT4/THA2/2013/104"
"1916",-9.2033,48.6853,"THA2","CSBBFraOT4/THA2/2013/86"
"1917",-9.1965,48.9567,"THA2","CSBBFraOT4/THA2/2013/90"
"1918",-9.8486,49.4102,"THA2","CSBBFraOT4/THA2/2013/92"
"1919",-9.3099,49.5318,"THA2","CSBBFraOT4/THA2/2013/93"
"1920",-7.307,49.6149,"THA2","CSBBFraOT4/THA2/2013/110"
"1921",-7.9207,49.6898,"THA2","CSBBFraOT4/THA2/2013/143"
"1922",-10.6502,49.9071,"THA2","CSBBFraOT4/THA2/2013/119"
"1923",-8.0364,50.4275,"THA2","CSBBFraOT4/THA2/2013/140"
"1924",-7.9104,50.5503,"THA2","CSBBFraOT4/THA2/2013/139"
"1925",-8.4253,48.6903,"THA2","CSBBFraOT4/THA2/2013/99"
"1926",-8.237,48.7646,"THA2","CSBBFraOT4/THA2/2013/100"
"1927",-8.5496,48.7874,"THA2","CSBBFraOT4/THA2/2013/87"
"1928",-9.6877,48.8035,"THA2","CSBBFraOT4/THA2/2013/89"
"1929",-7.9117,48.6525,"THA2","CSBBFraOT4/THA2/2013/101"
"1930",-6.3902,51.0918,"THA2","CSBBFraOT4/THA2/2013/135"
"1931",-6.4916,51.1568,"THA2","CSBBFraOT4/THA2/2013/134"
"1932",-6.1324,51.1902,"THA2","CSBBFraOT4/THA2/2013/136"
"1933",-7.4514,51.6183,"THA2","CSBBFraOT4/THA2/2013/129"
"1934",-6.5479,51.7861,"THA2","CSBBFraOT4/THA2/2013/132"
"1935",-7.4533,48.0419,"THA2","CSBBFraOT4/THA2/2014/87"
"1936",-7.9251,48.1434,"THA2","CSBBFraOT4/THA2/2014/89"
"1937",-10.5602,49.0602,"THA2","CSBBFraOT4/THA2/2014/98"
"1938",-10.8054,49.0656,"THA2","CSBBFraOT4/THA2/2014/99"
"1939",-10.7917,49.5085,"THA2","CSBBFraOT4/THA2/2014/100"
"1940",-10.8894,49.5242,"THA2","CSBBFraOT4/THA2/2014/101"
"1941",-10.5007,49.7206,"THA2","CSBBFraOT4/THA2/2014/102"
"1942",-10.1625,49.7552,"THA2","CSBBFraOT4/THA2/2014/103"
"1943",-9.7844,49.4979,"THA2","CSBBFraOT4/THA2/2014/104"
"1944",-9.8481,49.41,"THA2","CSBBFraOT4/THA2/2014/105"
"1945",-9.1945,48.9579,"THA2","CSBBFraOT4/THA2/2014/106"
"1946",-8.5835,48.7644,"THA2","CSBBFraOT4/THA2/2014/107"
"1947",-8.4277,48.689,"THA2","CSBBFraOT4/THA2/2014/108"
"1948",-8.2375,48.7644,"THA2","CSBBFraOT4/THA2/2014/109"
"1949",-6.3512,48.4117,"THA2","CSBBFraOT4/THA2/2014/110"
"1950",-7.109,48.1976,"THA2","CSBBFraOT4/THA2/2014/111"
"1951",-6.9874,48.3773,"THA2","CSBBFraOT4/THA2/2014/112"
"1952",-6.5484,48.4058,"THA2","CSBBFraOT4/THA2/2014/113"
"1953",-8.9384,49.7085,"THA2","CSBBFraOT4/THA2/2014/115"
"1954",-9.453,49.9454,"THA2","CSBBFraOT4/THA2/2014/116"
"1955",-9.8925,49.9424,"THA2","CSBBFraOT4/THA2/2014/117"
"1956",-8.3118,48.3368,"THA2","CSBBFraOT4/THA2/2014/93"
"1957",-9.16,48.3188,"THA2","CSBBFraOT4/THA2/2014/96"
"1958",-8.8198,48.3261,"THA2","CSBBFraOT4/THA2/2014/97"
"1959",-6.1313,51.1933,"THA2","CSBBFraOT4/THA2/2014/145"
"1960",-6.518,51.2436,"THA2","CSBBFraOT4/THA2/2014/146"
